"","model","scenario","region","Variable","Unit","X2010","X2020","X2030","X2040","X2050","X2060","X2070","X2080","X2090","X2100"
"3583","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|NOx|Solvents","Mt NO2/yr",0,0,0,0,0,0,0,0,0,0
"3584","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|NOx|Waste","Mt NO2/yr",0.000149,0.000142,0.000141,0.000142,0.000142,0.000139,0.000134,0.000128,0.000122,0.000116
"3585","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|OC|Energy Demand|Industry","Mt OC/yr",0.03830694,0.043944926,0.055657831,0.065500915,0.0764063,0.077706997,0.075676611,0.069335133,0.058852768,0.044884331
"3586","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|OC|Energy Demand|Residential and Commercial","Mt OC/yr",0.076682424,0.074552332,0.072363351,0.07148939,0.069910685,0.060555195,0.050630012,0.040328005,0.030155646,0.019390138
"3587","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|OC|Energy Demand|Transportation","Mt OC/yr",0.031854255,0.031251012,0.027256645,0.026962698,0.027997637,0.028963883,0.029832012,0.03061395,0.031116902,0.031222934
"3588","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|OC|Energy Demand|Transportation|Aviation","Mt OC/yr",0.000234,0.000265,0.000297,0.00032,0.000338,0.000367,0.000394,0.000418,0.000441,0.000461
"3589","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|OC|Energy Demand|Transportation|Ground Transportation","Mt OC/yr",0.015248424,0.016650792,0.015627795,0.014438888,0.014565207,0.015293953,0.015942472,0.016532224,0.016943266,0.017019072
"3590","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|OC|Energy Demand|Transportation|International Shipping","Mt OC/yr",0.0160095,0.0138705,0.0107841,0.0114874,0.0121924,0.0122022,0.0121464,0.0120154,0.0117523,0.011389
"3591","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|OC|Energy Supply","Mt OC/yr",0.004221137,0.010910599,0.0109791,0.0118298,0.012808556,0.012093983,0.011100993,0.005880821,0.004626333,0.003368301
"3592","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|OC|Energy Supply and Demand","Mt OC/yr",0.151064756,0.160658869,0.166256927,0.175782803,0.187123178,0.179320058,0.167239628,0.146157909,0.124751649,0.098865704
"3593","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|OC|Land Use","Mt OC/yr",0.043726944,0.04212845,0.040264888,0.038322992,0.036421118,0.034585714,0.032734205,0.030826885,0.0291746,0.027693457
"3594","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|OC|Land Use|Agricultural Waste Burning","Mt OC/yr",0.002703988,0.00225651,0.002157508,0.002120899,0.002075937,0.002023136,0.001950771,0.001876503,0.001823918,0.001913848
"3595","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|OC|Land Use|Agriculture","Mt OC/yr",0,0,0,0,0,0,0,0,0,0
"3596","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|OC|Land Use|Forest Burning","Mt OC/yr",0.019095256,0.01864025,0.0179302,0.017170403,0.016423501,0.015708448,0.014987464,0.014241062,0.013576502,0.012913969
"3597","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|OC|Land Use|Savannah Burning","Mt OC/yr",0.0219277,0.02123169,0.02017718,0.01903169,0.01792168,0.01685413,0.01579597,0.01470932,0.01377418,0.01286564
"3598","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|OC|Other","Mt OC/yr",0,0,0,0,0,0,0,0,0,0
"3599","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|OC|Solvents","Mt OC/yr",0,0,0,0,0,0,0,0,0,0
"3600","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|OC|Waste","Mt OC/yr",0,0,0,0,0,0,0,0,0,0
"3601","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|Sulfur|Energy Demand|Industry","Mt SO2/yr",0.27328222,0.345350739,0.424201004,0.497875976,0.574325305,0.637722605,0.700805967,0.763008874,0.822611016,0.881565707
"3602","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|Sulfur|Energy Demand|Residential and Commercial","Mt SO2/yr",0.046048725,0.047366041,0.052973904,0.060122091,0.067717256,0.070208662,0.070754263,0.068465305,0.063533537,0.055916264
"3603","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|Sulfur|Energy Demand|Transportation","Mt SO2/yr",0.2187248,0.214272803,0.202485912,0.167420988,0.124179602,0.120558935,0.11695436,0.112555661,0.10642343,0.09866476
"3604","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|Sulfur|Energy Demand|Transportation|Aviation","Mt SO2/yr",0.0016982,0.00191699,0.00215457,0.0023179,0.00244916,0.00265989,0.00285223,0.00302959,0.00319279,0.00334277
"3605","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|Sulfur|Energy Demand|Transportation|Ground Transportation","Mt SO2/yr",0.019191942,0.019151935,0.018091054,0.015709438,0.012322442,0.010912613,0.010446848,0.010246811,0.009926978,0.00937302
"3606","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|Sulfur|Energy Demand|Transportation|International Shipping","Mt SO2/yr",0.198206,0.193523,0.182516,0.14976,0.10988,0.107338,0.103803,0.0991379,0.0928233,0.0850715
"3607","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|Sulfur|Energy Supply","Mt SO2/yr",0.8800418,0.547969906,0.49265541,0.501276771,0.544569789,0.570768542,0.634808309,0.703998798,0.8643387,1.02757279
"3608","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|Sulfur|Energy Supply and Demand","Mt SO2/yr",1.418097545,1.154959489,1.17231623,1.226695826,1.310791952,1.399258744,1.523322899,1.648028638,1.856906683,2.063719521
"3609","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|Sulfur|Land Use","Mt SO2/yr",0.014809624,0.013730691,0.013071602,0.01247515,0.011881722,0.01129433,0.010678608,0.010046784,0.009521272,0.009248614
"3610","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|Sulfur|Land Use|Agricultural Waste Burning","Mt SO2/yr",0.004557294,0.003803021,0.003636052,0.00357398,0.003498592,0.00340926,0.003287338,0.003162624,0.003073712,0.003225214
"3611","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|Sulfur|Land Use|Agriculture","Mt SO2/yr",0,0,0,0,0,0,0,0,0,0
"3612","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|Sulfur|Land Use|Forest Burning","Mt SO2/yr",8.99e-05,8.78e-05,8.44e-05,8.09e-05,7.73e-05,7.4e-05,7.06e-05,6.71e-05,6.39e-05,6.08e-05
"3613","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|Sulfur|Land Use|Savannah Burning","Mt SO2/yr",0.01016243,0.00983987,0.00935115,0.00882027,0.00830583,0.00781107,0.00732067,0.00681706,0.00638366,0.0059626
"3614","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|Sulfur|Other","Mt SO2/yr",0,0,0,0,0,0,0,0,0,0
"3615","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|Sulfur|Solvents","Mt SO2/yr",0,0,0,0,0,0,0,0,0,0
"3616","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|Sulfur|Waste","Mt SO2/yr",0.000141,0.000134,0.000133,0.000134,0.000134,0.000132,0.00013,0.000139,0.000147,0.000155
"3617","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|VOC|Energy Demand|Industry","Mt VOC/yr",0.439294007,0.505754182,0.563987211,0.610236219,0.648237855,0.676266202,0.697410035,0.714236381,0.739086381,0.818982199
"3618","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|VOC|Energy Demand|Residential and Commercial","Mt VOC/yr",0.645750954,0.645786485,0.646670889,0.65721985,0.661791629,0.597382689,0.527095998,0.45184183,0.375949236,0.286430457
"3619","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|VOC|Energy Demand|Transportation","Mt VOC/yr",0.538857582,0.463867808,0.287307204,0.188368817,0.149458149,0.144168086,0.142961202,0.141513813,0.137711551,0.130749442
"3620","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|VOC|Energy Demand|Transportation|Aviation","Mt VOC/yr",0.000735,0.00083,0.000933,0.00100335,0.00106018,0.00115139,0.00123465,0.00131142,0.00138207,0.00144699
"3621","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|VOC|Energy Demand|Transportation|Ground Transportation","Mt VOC/yr",0.528366582,0.456495088,0.284099694,0.185193677,0.146355919,0.141067596,0.139874702,0.138455073,0.134713721,0.127837872
"3622","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|VOC|Energy Demand|Transportation|International Shipping","Mt VOC/yr",0.0104228,0.0072708,0.0030656,0.00299249,0.00287618,0.00282057,0.00274071,0.00263308,0.0024842,0.00229991
"3623","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|VOC|Energy Supply","Mt VOC/yr",0.141192936,0.086016662,0.116152109,0.169089931,0.158698455,0.171690746,0.156714803,0.143266585,0.225973995,0.165966811
"3624","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|VOC|Energy Supply and Demand","Mt VOC/yr",1.765095479,1.701425137,1.614117413,1.624914817,1.618186088,1.589507723,1.524182038,1.450858609,1.478721163,1.402128909
"3625","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|VOC|Land Use","Mt VOC/yr",0.173385852,0.159602099,0.151983228,0.145331563,0.138670606,0.132044332,0.125018234,0.117803775,0.111854463,0.109301883
"3626","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|VOC|Land Use|Agricultural Waste Burning","Mt VOC/yr",0.061942552,0.051690199,0.049420628,0.048580363,0.047550606,0.046340632,0.044683334,0.042983475,0.041779463,0.043839083
"3627","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|VOC|Land Use|Agriculture","Mt VOC/yr",0,0,0,0,0,0,0,0,0,0
"3628","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|VOC|Land Use|Forest Burning","Mt VOC/yr",0.000851,0.00083,0.000799,0.000765,0.000732,7e-04,0.000668,0.000634,0.000605,0.000575
"3629","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|VOC|Land Use|Savannah Burning","Mt VOC/yr",0.1105923,0.1070819,0.1017636,0.0959862,0.090388,0.0850037,0.0796669,0.0741863,0.06947,0.0648878
"3630","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|VOC|Other","Mt VOC/yr",0,0,0,0,0,0,0,0,0,0
"3631","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|VOC|Solvents","Mt VOC/yr",0.396793,0.442408,0.486956,0.521673,0.548679,0.566722,0.578154,0.585261,0.600569,0.670438
"3632","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Emissions|VOC|Waste","Mt VOC/yr",0.0436582,0.0415479,0.041261,0.0416422,0.0415265,0.0407758,0.0393405,0.0375463,0.0364031,0.0384695
"3633","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Land Cover","million ha",64.82284988,64.8228735,64.82289421,64.8228696,64.82294776,64.82283283,64.82282972,64.82285683,64.82283338,64.82286016
"3634","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Land Cover|Built-up Area","million ha",0.5557485,0.5557485,0.5557485,0.5557485,0.5557485,0.5557485,0.5557485,0.5557485,0.5557485,0.5557485
"3635","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Land Cover|Cropland","million ha",13.97493938,14.253663,15.04148731,15.9697077,16.88076756,17.71778075,18.60541181,19.5782863,20.45708334,21.37999831
"3636","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Land Cover|Cropland|Cereals","million ha",0,0,0,0,0,0,0,0,0,0
"3637","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Land Cover|Cropland|Energy Crops","million ha",0,0.032830579,0.163216219,0.196923729,0.226131418,0.261811207,0.280697343,0.236361841,0.227907403,0.21849034
"3638","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Land Cover|Forest","million ha",33.7983786,33.5266099,32.8560809,32.1151055,31.410079,30.7723114,30.0994486,29.3702588,28.6826295,27.9441272
"3639","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Land Cover|Forest|Afforestation and Reforestation","million ha",0,0,0,0,0,0,0,0,0,0
"3640","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Land Cover|Forest|Forestry","million ha",3.2460326,3.7022039,4.1677489,4.6425935,5.132532,5.6389364,6.1196246,6.5846018,6.9603015,7.2818372
"3641","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Land Cover|Forest|Forestry|Harvested Area","million ha",0,0,0,0,0,0,0,0,0,0
"3642","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Land Cover|Forest|Managed","million Ha/yr",0,0,0,0,0,0,0,0,0,0
"3643","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Land Cover|Forest|Natural Forest","million ha",30.552346,29.824406,28.688332,27.472512,26.277547,25.133375,23.979824,22.785657,21.722328,20.66229
"3644","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Land Cover|Other Arable Land","million ha",0,0,0,0,0,0,0,0,0,0
"3645","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Land Cover|Other Land","million ha",0,0,0,0,0,0,0,0,0,0
"3646","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Land Cover|Other Natural Land","million ha",2.9552219,2.8609831,2.7166557,2.5636308,2.4153115,2.27264678,2.13156151,1.98790343,1.86346374,1.74246155
"3647","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Land Cover|Pasture","million ha",13.5385615,13.625869,13.6529218,13.6186771,13.5610412,13.5043454,13.4306593,13.3306598,13.2639083,13.2005246
"3648","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Agricultural Production","million t DM/yr",48.77823389,54.18949972,60.90334553,66.30374714,71.55146814,76.90760469,82.06175509,86.86393427,91.51504474,96.19777141
"3649","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Agricultural Production|Crops","million t DM/yr",40.92938945,40.73668245,44.71700285,48.21393651,51.53398907,54.96463496,58.23795467,61.43557167,64.39925521,67.39796629
"3650","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Agricultural Production|Crops|Energy","million t DM/yr",0,0.107140914,0.550798457,0.684581829,0.808360914,0.947117086,1.028505486,0.876802571,0.849298286,0.818056057
"3651","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Agricultural Production|Crops|Non-Energy","million t DM/yr",40.92938945,40.62954153,44.1662044,47.52935468,50.72562815,54.01751788,57.20944918,60.5587691,63.54995692,66.57991024
"3652","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Agricultural Production|Crops|Non-Energy|Cereals","million t DM/yr",0,0,0,0,0,0,0,0,0,0
"3653","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Agricultural Production|Residues|Energy","million t DM/yr",5.001661029,9.914289486,11.95928366,13.24817029,14.56539109,15.89627554,17.16931766,18.14617354,19.19338863,20.215418
"3654","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Agricultural Production|Waste|Energy","million t DM/yr",1.323125714,1.662651429,1.994051429,2.285982857,2.590114286,2.908337143,3.258565714,3.641617143,4.045057143,4.474445714
"3655","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Agricultural Demand","million t DM/yr",61.27223262,85.91920519,96.67715002,110.3495225,124.3557559,138.9620321,153.0866104,155.0871304,164.5906297,174.4685423
"3656","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Agricultural Demand|Bioenergy","million t DM/yr",17.70873092,34.87540376,37.40104044,43.3855337,49.98751466,57.91676502,65.75889769,61.72694868,65.32528972,69.32773072
"3657","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Agricultural Demand|Bioenergy|1st generation","million t DM/yr",2.08095949,0.003518041,0.005554721,0.006962275,0.008543236,0.01105073,0.010897686,0.009805826,0.008718288,0.007730716
"3658","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Agricultural Demand|Bioenergy|2nd generation","million t DM/yr",15.62777143,34.87188571,37.39548571,43.37857143,49.97897143,57.90571429,65.748,61.71714286,65.31657143,69.32
"3659","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Agricultural Demand|Crops","million t DM/yr",41.66942476,48.79790434,56.673083,64.03831124,71.1362454,77.53689218,83.56176639,89.34958609,95.01797413,100.6608473
"3660","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Agricultural Demand|Crops|Energy","million t DM/yr",17.70873092,34.87540376,37.40104044,43.3855337,49.98751466,57.91676502,65.75889769,61.72694868,65.32528972,69.32773072
"3661","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Agricultural Demand|Crops|Feed","million t DM/yr",5.191185572,7.000113893,8.965937827,10.79850627,12.56761923,14.04663583,15.42298805,16.69818202,17.9209742,19.11446274
"3662","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Agricultural Demand|Crops|Food","million t DM/yr",11.81954647,13.65456019,15.67041106,17.53968916,19.34957569,21.02143468,22.61317811,24.16299553,25.69472977,27.22613468
"3663","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Agricultural Demand|Crops|Other","million t DM/yr",24.65869272,28.14323026,32.03673412,35.70011581,39.21905048,42.46882166,45.52560022,48.48840854,51.40227016,54.32024983
"3664","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Agricultural Demand|Feed","million t DM/yr",5.191185572,7.000113893,8.965937827,10.79850627,12.56761923,14.04663583,15.42298805,16.69818202,17.9209742,19.11446274
"3665","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Agricultural Demand|Food","million t DM/yr",13.62108127,15.79483804,18.15320628,20.33138703,22.4343856,24.3704275,26.20827048,27.99161818,29.74918695,31.50223974
"3666","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Agricultural Demand|Livestock","million t DM/yr",1.894076941,2.245897098,2.603026582,2.925677526,3.231995842,3.508374934,3.765946327,4.01059563,4.247365897,4.479964352
"3667","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Agricultural Demand|Livestock|Food","million t DM/yr",1.801534806,2.140277849,2.48279523,2.791697874,3.084809904,3.348992814,3.595092362,3.828622656,4.054457184,4.276105057
"3668","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Agricultural Demand|Livestock|Other","million t DM/yr",0.092542135,0.105619249,0.120231353,0.133979652,0.147185938,0.15938212,0.170853964,0.181972974,0.192908712,0.203859295
"3669","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Agricultural Demand|Other","million t DM/yr",24.80185645,28.30662441,32.22273337,35.90738386,39.44674882,42.71538758,45.78991319,48.76992282,51.70070187,54.63562213
"3670","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Forestry Demand|Roundwood","million m3/yr",0.0506216,0.0577749,0.0657679,0.0732884,0.0805124,0.0871838,0.093459,0.0995413,0.105523,0.111513
"3671","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Forestry Production|Forest Residues","million t DM/yr",0,0,0,0,0,0,0,0,0,0
"3672","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Forestry Production|Roundwood","million m3/yr",0,0,0,0,0,0,0,0,0,0
"3673","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Food Demand","kcal/cap/day",2572.875558,2614.702139,2640.135315,2653.602642,2665.39743,2673.838356,2682.357317,2689.75157,2696.490316,2701.894873
"3674","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Food Demand|Crops","kcal/cap/day",2210.796365,2237.80191,2256.054553,2266.051203,2275.579777,2283.020095,2290.990732,2298.428567,2305.576731,2311.757384
"3675","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Food Demand|Livestock","kcal/cap/day",362.0791929,376.9002289,384.0807623,387.5514397,389.8176528,390.8182605,391.3665844,391.3230029,390.9135851,390.1374884
"3676","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Food Energy Supply","EJ/yr",0.315464504,0.365895972,0.420567777,0.471049804,0.519781051,0.564633582,0.607202883,0.648501906,0.689196022,0.729778742
"3677","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Food Energy Supply|Crops|Per Capita","kcal/cap/day",2210.796365,2237.80191,2256.054553,2266.051203,2275.579777,2283.020095,2290.990732,2298.428567,2305.576731,2311.757384
"3678","GCAM4","SSP3-Ref-SPA0-V17","Central America and Caribbean","Food Energy Supply|Livestock","EJ/yr",0.044395125,0.052742633,0.061183225,0.068795541,0.076018618,0.082528966,0.088593312,0.094348384,0.099913612,0.105375693
